split;reason;text;value
570545;name_party;":
Jamen det er sådan en logik a la, at hvis man kun tæver tre børn, så
er det i orden, for det er ikke så mange, det går ud over. Jeg synes,
det er pinligt, vil jeg sige til hr. Magnus Heunicke. Nu har jeg spurgt
tre gange, og hver gang har jeg fået det samme svar, hvor hr. Magnus Heunicke fortæller om alt det gode, man gerne vil gøre. Jeg har
fattet det gode. Nu spørger jeg til det dårlige. Og jeg vil gerne have,
at hr. Magnus Heunicke svarer på det her spørgsmål, for ellers sender vi tropperne op at spørge som privatister. Hvorfor – og kun det
spørgsmål, ikke noget andet – hvorfor er det, at Socialdemokraterne
mener, at folk over en bestemt alder skal betale en særlig strafskat,
en højere skat end alle andre? Hvis hr. Magnus Heunicke har tid og
statsministeren ikke optager opmærksomheden, vil jeg gerne sige, at
det er sådan, at Socialdemokraterne vil lade nogle mennesker betale
en særlig, højere skat. Jeg vil gerne høre om, ikke hvad pengene skal
bruges til, men om, hvorfor det er, hr. Magnus Heunicke synes, det
er retfærdigt, at de mennesker, der gerne vil yde en indsats, de mennesker, der gerne vil arbejde – netop det, vi har brug for at folk gør –
skal straffes særligt. Forklaring udbedes venligst.";Simon Emil Ammitzbøll
571778;Time;;Kl. 20:27
571789;Time;;Kl. 20:30
571800;Time;;Kl. 20:27
571828;name_party;":
Tak. Ordføreren glædede sig over, at der er to runder. Jeg må sige, at
det gør jeg virkelig også, især på grund af hr. Magnus Heunicke, for
hr. Magnus Heunicke ønskede øjensynligt ikke at svare på mine
spørgsmål i første runde, og nu har jeg så lejlighed til at stille det
samme spørgsmål for tredje gang, for nu har ordføreren jo haft lejlighed til at tænke over det. Der er gået små 10 timer, og det kunne
være, at ordføreren havde tænkt over, hvad svaret var. Det, jeg gerne
vil spørge om, er: Hvorfor? Hvorfor synes Socialdemokraterne, at
folk over en bestemt alder skal betale en særlig høj strafskat i forhold til andre mennesker? Hvorfor er man gået ind på det her aldersfascistiske spor, hvor det er sådan, at bare fordi man har en bestemt
fødselsattest, skal man betale mere i skat end andre? Det er diskriminerende, det er konkurrenceforvridende, det er uretfærdigt, og det
rammer jo netop dem hårdest, der gerne vil gøre en ekstra indsats.
Hvorfor? vil jeg gerne spørge hr. Magnus Heunicke.";Simon Emil Ammitzbøll
572841;Time;;Kl. 20:28
572875;title_name;":
Værsgo til ordføreren.";Karen J. Klint
572909;Time;;Kl. 20:28
572930;name_party;":
Tak for spørgsmålet, vil jeg sige til hr. Simon Emil Ammitzbøll. Vores skattereform er målrettet til at få skabt arbejdspladser og give en";Magnus Heunicke
573104;title_name;":
Værsgo til ordføreren.";Karen J. Klint
573138;Time;;Kl. 20:30
573159;name_party;":
Der er overhovedet ikke tale om nogen form for strafskat. Der er tale
om, at vores skattereform er fuldt finansieret. Nu skal jeg gøre mig
umage med ikke at nævne de gode ting, der er i reformen, så det vil
jeg prøve ikke at gøre, men de gode ting, som jeg ikke vil nævne nu,
som vi gør i reformen, skal jo finansieres fuldt. Derfor ser vi på,
hvor det er, vi kan finde penge til fuldt ud at finansiere de gode ting,
jeg ikke vil nævne. Og hvor kan vi det? Det kan vi gøre her.
Det er svært at svare, når man ikke vil sige, hvad der er godt i
det. Det er fornuftigt at gøre, fordi det er en lille procentdel af dem,
der er over pensionsalderen, der fortsætter på arbejdsmarkedet. De,
der gør det, synes jeg gør noget flot og fint, men det er en lille procentdel, og derfor er det fornuftigt. Hvis vi ikke gjorde det, ville vi
have en situation, hvor det ville være folk med ekstra høje pensioner
– de mest velstillede pensionister med ekstra høje pensionsopsparinger – som blev de store vindere af vores reform, og det er ikke dem,
denne reform er designet til.

88

Onsdag den 30. maj 2012 (F 41)";Magnus Heunicke
574270;Time;;Kl. 20:32
574304;title_name;":
Den næste i rækken af korte bemærkninger er fru Benedikte Kiær fra
De Konservative. Værsgo.";Karen J. Klint
574407;Time;"Benedikte Kiær (KF):
Ordføreren har flere gange – særlig i sin første runde – nævnt det
med, at vi skal have nogle flere arbejdspladser og vi skal sikre flere
job. Det kan jeg kun være enig i, men jeg vil egentlig gerne høre
ordføreren, om det så er særlig klogt, særlig vist, at man begynder at
lade afgifter på en lang række forbrugsvarer stige og stige. Man gav
dem et ordentligt skrald her med finanslovaftalen med Enhedslisten,
og med det her skatteudspil lader man dem også få lov til at stige.
Samtidig er der jo lige kommet oplysninger frem, som fortæller,
at hver fjerde øl, som bliver drukket i Danmark, faktisk bliver hentet
syd for grænsen. Og det er jo ikke kun øl, sodavand og slik, der
kommer ned i vognen; det er også en spegepølse og batterier og alt
muligt andet, når man alligevel er dernede. Det går ud over detailhandlen og omsætningen, og det giver tabte arbejdspladser. Vil ordføreren ikke forklare den store visdom i, at man lader afgifterne stige
og stige, hvilket betyder, at der er færre job i detailhandelen, fordi
omsætningen simpelt hen får en ordentlig en på sinkadusen?";Kl. 20:32
575520;Time;;Kl. 20:33
575557;title_name;":
Hr. Magnus Heunicke.";Bertel Haarder
575589;Time;;Kl. 20:33
575610;name_party;":
Tak. Jeg tror, jeg vil gøre det ved at hive et citat frem fra fru Lene
Espersen, som jo er tidligere formand for ordførerens parti, nemlig
De Konservative. Da hun begrundede forårspakke 2.0 for et par år
siden, sagde hun følgende – og jeg citerer:
Derfor er det nødvendigt, at vi bruger afgifter til at sørge for forebyggelse – at vi får et sundere samfund. Derfor lægger vi op til at
indføre en forhøjelse af afgifterne på en lang række varer. Det er is,
chokolade og sukkerholdige sodavand, og derudover bliver afgiften
på tobak også sat væsentligt op. Det mener jeg er sund fornuft. Citat
slut.
Det var altså fru Lene Espersen fra De Konservative, som udtalte
dette i forbindelse med forårspakke 2.0, og jeg siger det, fordi det jo
er meget interessant. Ja, vi sætter nogle afgifter op – det har vi gjort
gennem folketingsåret – på de varer, som er usunde. Er det nyt? Nej.
Gjorde de andre det selv? Ja.
Hvad betyder det for grænsehandel? Det betyder jo altid noget,
men så må man jo sige: Grænsehandelen var på ca. 12 mia. kr. under
VK-regeringen. Skatteministeriet vurderer, at stigningen maksimalt
vil være 1-13 mia. kr. Det er jo ikke det, der lukker arbejdspladser i
Danmark.";Magnus Heunicke
576805;Time;;Kl. 20:34
576842;title_name;":
Benedikte Kiær.";Bertel Haarder
576869;Time;"Benedikte Kiær (KF):
Jeg bliver nødt til at sige til ordføreren, at det netop er kommet frem,
at grænsehandelen er større, end man lige regnede med. Og så er det
jo ikke sådan, at man, blot fordi man lader nogle afgifter stige på et
tidspunkt, skal lade dem stige ubegrænset. Hvis ordføreren kan huske tilbage til den tid, så blev det faktisk også pointeret, at vi f.eks.
ikke lod afgiften på tobaksvarer stige så meget, som nogle interesseorganisationer gerne ville have vi skulle gøre, fordi vi sagde, at ud

over at åbne op for mere grænsehandel ville det også betyde, at der
kom mere illegalt salg af tobaksvarer. Og så vidt jeg husker, har regeringen egentlig også overtaget den politik, for man lod jo ikke cigaretter og andre tobaksvarer stige så meget, som man egentlig gerne ville, og som man har lagt frem i alle de her famøse planer, som
man har lavet, og som hedder »Fair Løsning«, og hvad ved jeg.
Derfor er det jo sådan, at man kan lade ting stige til en vis grænse, men vi lever i et åbent samfund. Det er en global verden, og der
er ikke ret langt ned til den tyske grænse, og der kommer flere og
flere varer ned i den her vogn, og det bekymrer virkelig detailhandelen.
Derfor må jeg bare sige til ordføreren, at der kommer mere slik
og mere sodavand, og det er jo ikke sådan, at man har et mindre forbrug, når det bliver hentet syd for grænsen. Hvor er visdommen i, at
man bare lader det stige ubegrænset?";Kl. 20:34
578303;Time;;Kl. 20:36
578340;title_name;":
Ordføreren.";Bertel Haarder
578363;Time;;Kl. 20:36
578384;name_party;":
Tak for spørgsmålet. Jeg deler faktisk bekymringen over grænsehandel, og det er netop også, som ordføreren nævnte, en af grundene til,
at vi skal være meget varsomme, at vi skal være meget nøjagtige, når
vi lægger afgifter på usunde varer i Danmark, så vi ikke bare booster
grænsehandelen. Det var det, som den tidligere regering valgte at gøre – som jeg citerede lige før – og det er også det, vi vælger at gøre.
Men det er også et valg.
Tag en vare som f.eks. alkosodavand, altså sådan noget alkohol
med en meget børnevenlig smag, teenagevenlig smag, hvor man ikke rigtig kan smage alkoholen, men bliver beruset af det. Når det
gælder alkoholsodavand, siger vi: Lad os nu have en afgift, som følger prisudviklingen. Vi skal ikke forhøje afgiften, men følge prisudviklingen.
Vil Konservative virkelig have, at det skal være sådan, at alkosodavand gradvis skal blive billigere og billigere, således at når mit
ældste barn, som i øjeblikket er 7 år, bliver 17 og 18 år, skal det være ekstra billigt at drikke alkosodavand og købe det i danske butikker? Det synes jeg faktisk er en dårlig udvikling. Lad os da sige, at
det er fornuftigt med et vist niveau af afgifter.";Magnus Heunicke
579562;Time;;Kl. 20:37
579599;title_name;":
Hr. Karsten Lauritzen.";Bertel Haarder
579633;Time;;Kl. 20:37
579656;name_party;":
Jeg vil spørge den socialdemokratiske ordfører om noget, vi ikke har
diskuteret så meget, nemlig udviklingsbistand. Det er jo sådan, at det
står i regeringsgrundlaget, at man skal øge udviklingsbistanden til 1
pct. af BNI, og man har kastet håndører efter det i den finanslovaftale, der er lavet for 2012. Jeg vil høre ordføreren – for man skal jo
indfri den her 1-procents-målsætning og det koster lidt penge – om
ordføreren lige vil redegøre for, hvilken rolle udviklingsbistanden
spiller i regeringens 2020-plan.";Karsten Lauritzen
580183;Time;;Kl. 20:37
580220;title_name;":
Ordføreren.";Bertel Haarder
580243;Time;;Kl. 20:37
580264;name_party;":
Der har netop været en debat her i Folketinget om udviklingsbistand,
og så vidt jeg forstår, var partiet Venstre med til et forslag til vedta-

Onsdag den 30. maj 2012 (F 41)

gelse med bred tilslutning, der fastlagde rammer og strategier for,
hvad vi gør med dansk udviklingsbistand. Det er jo et område, som
man sagtens kan bruge hele sit liv på at hade, men det har jeg ikke
tænkt mig at gøre, for jeg synes, det er fornuftigt, glimrende og godt,
at vi som et af de rige lande på kloden er med til at sikre stabilitet, er
med til at give en hånd til dem, der ikke har så meget.
Jeg kan forstå, at man faktisk her i Folketinget blev enige på
tværs over midten – langt de fleste partier i hvert fald – om en strategi for udviklingsbistanden. Så jeg synes da, det er et godt spørgsmål,
som man kan gennemdebattere ved sådan nogle debatter, hvor man
taler om strategier, og hvor man taler om indholdet af et temmelig
komplekst spørgsmål.";Magnus Heunicke
581213;Time;;Kl. 20:38
581250;title_name;":
Karsten Lauritzen.";Bertel Haarder
581280;Time;;Kl. 20:38
581303;name_party;":
Det er jo vist det, man kalder aftenens længste ikkesvar. Den debat,
som ordføreren henviser til, har ikke noget med, hvor meget man giver i udviklingsbistand, at gøre; det har den aldrig haft, og det ville
ordføreren også vide, hvis ordføreren havde sat sig ind i det spørgsmål.
Hvis ordføreren havde sat sig ind i 2020-planen, hvilket jeg
egentlig havde en antagelse om at han havde, men det er så ikke tilfældet, så ville ordføreren også let kunne sige: Udviklingsbistand
står der ikke en millimeter om i 2020-planen, der er ikke sat en bøjet
25-øre mere af til de fattige børn i Afrika. Det har vi det i Venstre
o.k. med. Vi er ikke dem, der har lovet de 1 pct., vi har ikke skrevet
regeringsgrundlaget.
Jeg kan egentlig også godt forstå, at regeringen nu på en lang
række områder løber fra løfterne til danskerne, men jeg skal nu også
forstå det, ordføreren svarer eller ikke svarer, som om man nu også
løber fra løftet om flere penge i udviklingsbistand. Det er da mærkeligt at skrive i regeringsgrundlaget, at man vil øge udviklingsbistanden over en årrække til 1 pct., og så kaster man nogle håndører efter
det i finansloven for 2012, men nævner i øvrigt ikke noget som helst
om det i 2020-planen. Er det først efter 2020, at der skal gives flere
penge til udviklingsbistand og løftet i regeringsgrundlaget om 1 pct.
skal indfries?";Karsten Lauritzen
582654;Time;;Kl. 20:40
582691;title_name;":
Ordføreren.";Bertel Haarder
582714;Time;"89

er, at vi mener, at ulandsbistand er en god dansk værdi og i øvrigt
altid har været det.";Kl. 20:40
582818;Time;;Kl. 20:40
582855;title_name;":
Fru Merete Riisager.";Bertel Haarder
582887;Time;;Kl. 20:41
582909;name_party;":
Tak. Ordføreren taler i dag dedikeret om at skabe varige arbejdspladser, og han diskuterer – også med de tidligere regeringspartier –
de her finjusteringer, som skal føre til et mindre antal arbejdspladser,
der på ingen måde kan udfylde det store hul efter de ca. 200.000 arbejdspladser, som Danmark har tabt i løbet af finanskrisen.
Hvis man skal skabe varige arbejdspladser, er det jo sådan, at
man bliver nødt til også at se ud over landets grænser og se på, hvad
det er, der påvirker os udefra, og det har regeringen da også gjort i
sin 2020-plan. Der er nemlig en forhåbning om 80.000 arbejdspladser, som skal komme af en genopretning af konjunkturer. Det vil sige, at vi sætter os ned og håber på, at det går bedre. Der er altså i
2020-planen ca. 60.000 arbejdspladser, som stammer fra regeringens
initiativer, 40.000, der stammer fra den tidligere regerings initiativer,
og så 80.000, som handler om håb for bedre vejr. Hvad er det, når
man kigger ud i Europa, som afstedkommer denne positive tilgang?";Merete Riisager
583929;Time;;Kl. 20:42
583966;title_name;":
Ordføreren.";Bertel Haarder
583989;Time;;Kl. 20:42
584010;name_party;":
Der tager fru Merete Riisager fuldstændig fejl. Der er intet, der har
at gøre med at sidde og håbe, tværtimod. Det, vi gør, og det er det,
som debatten i dag bl.a. handler om, er jo at sige: Kan vi gøre noget
for at skabe ny optimisme, skabe gang i hjulene? Når vi laver en
skattereform, er det jo for at skabe arbejdspladser, det er for at skabe
ny optimisme, for at skabe gang i hjulene i Danmark.
Når vi kæmper som formandsland for EU, er det også for at få
tjek på budgetterne, tjek på regnskaberne, skabe ny optimisme og
gang i hjulene i Europa. Vores politik i Danmark og vores politik i
Europa går fuldstændig hånd i hånd. Derfor ligger der i vores politik,
at ja, vi skaber 19.500 arbejdspladser næste år, og det er vi hamrende
stolte af her i Danmark. Der ligger også i det, at vi uddanner vores
arbejdskraft, så vi bliver bedre og dygtigere fremover, så Danmark
kan blive en vindernation, som netop får medvind på konjunkturerne.";Magnus Heunicke
