split;reason;text;value
191545;title_name;":
Vi tilstræber at arbejde så hurtigt som overhovedet muligt og regner
sådan set med, at det her arbejde kan være færdiggjort inden udgan‐
gen af det her år, og jeg lytter selvfølgelig meget gerne til input fra
forslagsstillerne.";Dan Jørgensen
191784;Time;;Kl. 16:02
191816;title_name;":
Tak til fødevareministeren. Der er ikke flere spørgsmål, og så går vi
over til ordførerrækken. Den første er hr. Erling Bonnesen, Venstre.";Bent Bøgsted
191966;Time;(Ordfører);Kl. 16:02
191998;name_party;":
Tak for det. I forbindelse med behandlingen af beslutningsforslag B
161 om underretningspligt, når vanrøgt af dyr bliver observeret, som
er fremsat af Dansk Folkeparti, kan jeg sige, at Venstre vil stemme
imod forslaget, som det foreligger for nærværende. Nu kan vi så for‐
stå, at fødevareministeren foreslår en arbejdsgruppe til at se nærmere
på dele af det – og det er jo fint nok – og at få analyseret nærmere
på, om det så kan finde en ny skikkelse. Men som det foreligger nu,
stemmer Venstre imod det. Og så må vi jo se, hvad der kommer ud
af en eventuel arbejdsgruppe.

34

Tirsdag den 19. maj 2015 (B 161)

Med beslutningsforslaget foreslår Dansk Folkeparti, at der inden
udgangen af indeværende kalenderår indføres underretningspligt for
offentligt ansatte, der observerer vanrøgt af dyr. Baggrunden for for‐
slaget er, at der er forekommet sager, hvor folk har holdt dyr på en
sådan måde, at det er blevet til vanrøgt.
I Venstre mener vi, at det på flere måder kan vise sig problema‐
tisk at pålægge offentligt ansatte at underrette om vanrøgt af dyr. Det
ville give kommunerne en øget belastning, og det risikerer at fjerne
fokus fra deres kerneopgaver. Med andre ord mener vi ikke, at det
skal være en del af de offentligt ansattes opgave at undersøge forhol‐
dene for eventuelle dyr, når de er på hjemmebesøg. Fokus bør i ste‐
det være på den borger, som har behov for hjælp.
Der kan også sættes spørgsmålstegn ved, hvorvidt de offentligt
ansatte er uddannet til at vurdere sager om dyrevelfærd og at tage
stilling hertil. Det ligger ikke nødvendigvis inden for deres kompe‐
tenceområde. Men nu kan vi forstå, at fødevareministeren foreslår en
arbejdsgruppe, og det er velsagtens også for at få set på nogle af dis‐
se ting. Så vi afventer at høre, hvad der måtte komme ud af det.
Så på det foreliggende grundlag, som jeg allerede har tilkendegi‐
vet, stemmer Venstre imod forslaget.";Erling Bonnesen
193907;Time;"ne tyde på, at der kommer en arbejdsgruppe, og så må vi se, hvad
den finder frem til.";Kl. 16:04
194004;Time;;Kl. 16:06
194036;title_name;":
Hr. Dennis Flydtkjær.";Bent Bøgsted
194069;Time;;Kl. 16:06
194092;name_party;":
Som det andet opfølgende spørgsmål vil jeg bare spørge, om Venstre
så egentlig reelt støtter, at der bliver nedsat sådan en tværministeriel
arbejdsgruppe, for man vil stemme nej til forslaget. Men grunden til,
at jeg er interesseret, er, at hvis der skulle komme et folketingsvalg,
hvor magten eventuelt ville skifte til en kommende Venstreregering,
og det ved vi jo ikke endnu, før vi har haft et valg, vil Venstre så
stoppe sådan en gruppe, eller vil man støtte, at den fortsætter, så vi
kan få udarbejdet et ordentligt grundlag for at kunne tage en reel be‐
slutning om, om det her er vejen, man skal gå?";Dennis Flydtkjær
194711;Time;;Kl. 16:06
194743;title_name;":
Ordføreren.";Bent Bøgsted
194766;Time;;Kl. 16:07
194798;title_name;":
Tak. Hr. Dennis Flydtkjær.";Bent Bøgsted
194836;Time;;Kl. 16:04
194859;name_party;":
Jeg vil egentlig bare spørge Venstres ordfører, om man er opmærk‐
som på, at der netop står i det her beslutningsforslag, at det skal være
de sager, hvor der er oplagt vanrøgt af dyr. Og grunden til, at det
netop er de sager, hvor det er oplagt, altså hvor man kan se, at hunde
er smurt ind i deres egen afføring, er jo netop, at jeg godt er op‐
mærksom på, at en hjemmehjælper f.eks. ikke er uddannet til at vur‐
dere, om en hund bliver vanrøgtet, eller kan se, om den nu får nok at
spise, eller andre ting. Det skal selvfølgelig være de sager, hvor det
er rigtig slemt. For som jeg hørte ordførertalen, var man ikke op‐
mærksom på det.
Det er jo klart, at man ikke kan sende samtlige offentligt ansatte,
der er i vores kommuner og regioner, på kursus i det her. Det er jeg
med på, det er omkostningskrævende. Men når man nu alligevel er
ude at kigge på og hjælpe en borger i en eller anden situation og man
kan se, at der er 146 fugle i en etværelses lejlighed, eller at der går
100 katte rundt i et hus i deres egne ekskrementer, er der så ikke tale
om så oplagte tilfælde, at man som offentligt ansat måske godt ved,
at her burde man nok gribe ind, både af hensyn til dyret, men også af
hensyn til den ejer, som ikke nødvendigvis gør det bevidst, men
mange gange bare har et problem, der er vokset vedkommende over
hovedet?";Dennis Flydtkjær
196198;Time;;Kl. 16:05
196230;title_name;":
Ordføreren.";Bent Bøgsted
196253;Time;;Kl. 16:05
196274;name_party;":
I sådanne fuldstændig ekstreme situationer, som spørgeren her rede‐
gør for, kunne det jo også være oplagt, at man simpelt hen af egen
drift måske får tilkendegivet, om der ikke var noget, der lige skulle
ses på her. Sådan tror jeg at det måske kan være i adskillige situatio‐
ner i den praktiske hverdag, men så derfra og til at pålægge, som og‐
så ministeren lige har været inde på, er der et stykke vej. Der er i
hvert fald nogle ting, der skal ses på først.
Det er klart, at dyrene selvfølgelig ikke skal lide, og det tilkende‐
gav ministeren også. Det er vi alle sammen enige om. Så det er di‐
lemmaet: Hvor går grænsen i det her? Men nu er der noget, der kun‐";Erling Bonnesen
196962;name_party;":
Jamen jeg var ret præcis, mener jeg da selv i hvert fald, med hensyn
til at svare, at som forslaget ligger for nærværende fra forslagsstiller‐
ne, kan vi ikke stemme for det. Så kommer der det med en arbejds‐
gruppe ind over det nu, og det er der jo ikke nogen der kan have no‐
get imod. Det kan jeg da ikke forestille mig. Det har vi da i hvert
fald ikke, det har jeg ikke noget imod, altså at der er en arbejdsgrup‐
pe, der kigger på det og får analyseret de her ting, som der er tilken‐
degivet, og så må vi da se, hvad der kommer ud af en arbejdsgruppe,
og så må vi forholde os til det, når det foreligger. Sådan må det væ‐
re.";Erling Bonnesen
197605;Time;;Kl. 16:07
197637;title_name;":
Tak til ordføreren. Næste ordfører er hr. Orla Hav, Socialdemokrati‐
et.";Bent Bøgsted
197721;Time;(Ordfører);Kl. 16:07
197746;name_party;":
Tak for det. Dyr skal behandles ordentligt. Så enkelt kan det siges.
Det har vi Socialdemokrater sagt mange gange før, og vi siger det
gerne igen. Vi har også vist, at vi sætter handling bag ordene, fordi
det for regeringen har været en prioritet fra dag et til at sikre gode
vilkår for dyr i Danmark. Det viser de resultater, som er gennemført
og opnået, også. Vi har sikret bedre forhold for mink, høns og kvæg,
og da vi sikrede, at de danske søer kunne sættes fri i langt størstede‐
len af deres liv, betegnede Dyrenes Beskyttelse det som det største
fremskridt for dyrevelfærden i mange år. Der er med andre ord resul‐
tater, der taler deres tydelige sprog om, at regeringen om nogen ke‐
rer sig om dyrenes velbefindende og gør noget for at forbedre deres
vilkår.
Fra socialdemokratisk side hilser vi intentionen bag Dansk Folke‐
partis beslutningsforslag velkommen, nemlig at hjælpe dyr, der ud‐
sættes for vanrøgt af deres ejere. Jeg er derfor enig med forslagsstil‐
lerne i, at vanrøgt af dyr er uacceptabelt og meget alvorligt. Dyrene
er vores ansvar, og det er vigtigt, at vi er vores ansvar bevidst. Vi
skal naturligvis gøre alt, hvad vi kan, for at sætte en stopper for de
mennesker, der ikke passer ordentligt på deres dyr. Dyrene er den
svage part, der er underlagt de vilkår, vi stiller op, og derfor er de‐
batten også ganske relevant.

Tirsdag den 19. maj 2015 (B 161)

Når så det er sagt, mener vi fra socialdemokratisk side ikke, at
løsningen er at indføre en underretningspligt for offentligt ansatte,
der observerer vanrøgt af dyr, sådan som forslagsstillerne ønsker det.
Jeg er meget enig med ministeren i, at Dansk Folkepartis forslag rej‐
ser en række uafklarede spørgsmål, eksempelvis hvordan skal alle
kommunalt ansatte have forudsætningerne for at vurdere dyrs sund‐
heds- og velfærdstilstand på en ordentlig måde.
I dag er anmeldepligten begrænset til autoriserede dyrlæger, net‐
op fordi man her er sikker på, at de har redskaberne til korrekt at
vurdere, hvorvidt der er tale om en mishandling. Vil det så være så‐
dan, at man kan retsforfølge eksempelvis en SOSU-assistent, der har
været på hjemmebesøg og overset vanrøgt, selv om vedkommende
ikke har det fjerneste kendskab til dyresundhed og velfærd? Det kan
jeg imidlertid godt se nogle problemer i, hvorfor det er rigtig glæde‐
ligt, at ministerens initiativ med en tværministeriel arbejdsgruppe
bliver fremsat her i dag, og det hilser jeg meget velkommen. Det vil
give mulighed for at afklare nogle af de mange spørgsmål, som det
her beslutningsforslag rejser, således at vi er klar over, hvad det er,
vi går efter, og hvad det er, borgerne skal leve op til.
Det står klart, at Socialdemokraterne gerne vil stoppe vanrøgt af
dyr. På baggrund af de mange uafklarede spørgsmål, som beslut‐
ningsforslaget ikke giver svar på, kan vi dog ikke støtte forslaget. Vi
bakker dog op om ministerens forslag til en tværministeriel arbejds‐
gruppe og ser frem til at få belyst ideen yderligere. Socialdemokra‐
terne kan derfor ikke støtte forslaget.";Orla Hav
200781;Time;;Kl. 16:10
200813;title_name;":
Hr. Dennis Flydtkjær.";Bent Bøgsted
200846;Time;;Kl. 16:10
200869;name_party;":
Jeg bed mærke i, at et af hr. Orla Havs argumenter for at afvise det
var, at man ikke kunne pålægge bl.a. en hjemmehjælper at vurdere,
om der i en sag var foregået oplagt misrøgt af nogle dyr. Men hvis
man tager udgangspunkt i de tre cases, der er nævnt i beslutningsfor‐
slaget, og som jeg har fået tilsendt af Dyreværnet, så kan man se, at
der bl.a. er et eksempel med en etværelseslejlighed med 146 fugle i.
Der er en anden sag, hvor man er kommet ud til en bopæl, hvor der
er 14 hunde, som simpelt hen går rundt i deres egen afføring, og det
ender med, at flere af dem bliver aflivet.
I sådan et tilfælde mener ordføreren så, at der er behov for, at
man har en eller en ekstra uddannelse eller specialviden for at kunne
se, at der i det her tilfælde åbenlyst sker en vanrøgt? Mener ordføre‐
ren ikke, at det er bedre, at man får stoppet det tidligere i forløbet,
når man nu alligevel er i kontakt med de her borgere, i stedet for at
man venter, til det går helt rivende galt, hvilket vi altså lige oplevede
for kort tid siden i sagen med de 91 hunde?";Dennis Flydtkjær
201935;Time;;Kl. 16:11
201967;title_name;":
Ordføreren.";Bent Bøgsted
201990;Time;;Kl. 16:11
202004;name_party;":
Modsat ordføreren for Dansk Folkeparti har vi altså også en erken‐
delse af, at verden er langt, langt mere mangfoldig end de tre ek‐
sempler, der er henvist til, for det er jo oplagte eksempler, som enh‐
ver godt kan forholde sig til. Men i alle mellemformerne, alle de ek‐
sempler, hvor en SOSU-assistent kan komme i klemme ved at have
overset, at der er et dyr, som er udsat for vanrøgt, er det jo alvorligt,
at man kan havne i en retssag, hvis det er sådan, at man har overset
det. Samtidig skal man jo også passe sit arbejde med at tage sig af en
borger, hvilket er den primære årsag til, at man kommer i hjemmet.

35

Jeg anerkender, at det er smukt at kere sig om de dyr, vi har i vo‐
res nærmiljø, men spørgsmålet om, om man kan lovgive give sig
frem til, hvordan folk skal agere på alle leder og kanter, har vi altså
ikke en afklaring på med det forslag, der er fremsat her i dag. Derfor
kan vi ikke støtte forslaget, men vi er helt med på, at ministeren la‐
der nogle folk kulegrave det her, så borgerne får et ordentligt grund‐
lag at agere på i forhold til lovgivningen.";Orla Hav
203098;Time;;Kl. 16:12
203130;title_name;":
Hr. Dennis Flydtkjær.";Bent Bøgsted
203163;Time;;Kl. 16:12
203186;name_party;":
Jeg har nu svært ved at se, at det skulle være svært at overse for en
kommunal medarbejder, hvis man kommer ud et sted, hvor de bog‐
stavelig talt går i afføring til anklerne, eller man kommer hen et sted,
hvor der som i en af sagerne er så mange fugle, at man næsten er
nødt til at have en gasmaske på, inden man går ind. Altså, det er da
ret svært at overse. Så skal man da måske overveje, om der kunne
være nogle andre problemer med den pågældende offentligt ansatte.
Dyrenes Beskyttelse har også regeret på den her sag og har sagt i
medierne, at de får mellem 15 og 20 henvendelser om året fra ano‐
nyme medarbejdere fra kommunerne, fordi medarbejderne simpelt
hen ikke kan have det på samvittigheden, når de går hjem, at de har
oplevet, at der er nogle dyr, der bliver groft vanrøgtet, men at de ik‐
ke må gøre noget ved det. Det er bare for at nævne, at der altså er
nogle gode argumenter for, at man får kigget på det her område. Jeg
kan så også forstå, at ministeren er med på at kigge på det, men jeg
synes i hvert fald, at når man nu alligevel har haft fat i de her borge‐
re, som tit slås med andet, ud over at de ikke kan finde ud af at passe
deres dyr, så er det da oplagt, at det her er et af initiativerne.";Dennis Flydtkjær
204419;Time;;Kl. 16:13
204451;title_name;":
Ordføreren.";Bent Bøgsted
204474;Time;;Kl. 16:13
204488;name_party;":
Jeg skal bare igen sige, at vi ikke tror på, at verden er så sort-hvid,
som Dansk Folkepartis ordfører fremstiller den som. Jeg erkender, at
hvis vi har med sager at gøre, som er så oplagte som de tre eksemp‐
ler, der er gengivet i beslutningsforslaget, så kan vi sige, at vi har
med nogle borgere at gøre, som har behov for hjælp på anden vis. Så
er det måske borgernes tarv, man i første omgang skal varetage ved
at gå ind og sige: Her er nogle borgere altså ude i en situation, som
de ikke kan overskue, og som har taget magten fra dem, og derfor
skal de selvfølgelig have en hjælpende hånd.
Men det er altså aldeles afgørende, at vi har afklaret det retlige
grundlag, som vi lader medarbejdere fra kommunalforvaltningen ar‐
bejde på i borgernes hjem. De skal vide, hvad det er, de skal rette sig
efter, og de skal have forudsætningerne for at vurdere de konkrete si‐
tuationer. Det er ikke tilstrækkeligt, at man siger, at det her jo er op‐
lagt. Jeg tror, at enhver domstol eller i hvert fald enhver, der skal kø‐
re en sag på det, vil have sig frabedt, at man har sådan et løst grund‐
lag at arbejde på. Så det handler om at få et ordentligt og solidt
grundlag, og der hilser vi ministerens initiativ meget velkommen.";Orla Hav
